dt,name,code,score
2020.04.06,우리금융지주,'316140,4
2020.04.03,LS산전,'010120,4
2020.04.03,삼성전자,'005930,4
2020.04.03,이마트,'139480,3
2020.04.03,대상,'001680,4
2020.04.03,파라다이스,'034230,4
2020.04.03,한국타이어앤테크놀로지,'161390,4
2020.04.03,파라다이스,'034230,4
2020.04.03,오리온,'271560,4
2020.04.02,LS,'006260,4
2020.04.02,삼성전자,'005930,4
2020.04.02,한글과컴퓨터,'030520,4
2020.04.02,포스코케미칼,'003670,4
2020.04.02,삼양식품,'003230,4
2020.04.02,에스에프에이,'056190,4
2020.04.01,케이엠더블유,'032500,4
2020.04.01,SK머티리얼즈,'036490,4
2020.04.01,하이트진로,'000080,4
2020.03.31,농심,'004370,4
2020.03.31,다산네트웍스,'039560,4
2020.03.31,제주항공,'089590,4
2020.03.31,대한항공,'003490,4
2020.03.31,와이솔,'122990,4
2020.03.31,대한유화,'006650,4
2020.03.30,고영,'098460,4
2020.03.30,삼성전자,'005930,4
2020.04.08,삼성에스디에스,'018260,4
2020.04.08,현대건설,'000720,4
2020.04.08,대우건설,'047040,4
2020.04.08,KB금융,'105560,4
2020.04.08,LG전자,'066570,4
2020.04.08,SK하이닉스,'000660,4
2020.04.07,SK머티리얼즈,'036490,4
2020.04.07,미스터블루,'207760,4
2020.04.07,한국콜마,'161890,4
2020.04.07,LG이노텍,'011070,4
2020.04.07,현대차,'005380,4
2020.04.07,SK텔레콤,'017670,4
2020.04.06,메리츠종금증권,'008560,4
2020.04.06,미래에셋대우,'006800,4
2020.04.06,삼성증권,'016360,4
2020.04.06,키움증권,'039490,4
2020.04.06,한국금융지주,'071050,4
2020.04.06,NH투자증권,'005940,4
2020.04.06,삼성전자,'005930,4
2020.04.06,삼성화재,'000810,4
2020.04.06,코스맥스,'192820,4
2020.04.06,DB,'012030,4
2020.04.06,금호석유,'011780,4
2020.04.06,에코프로비엠,'247540,4
2020.04.13,삼성생명,'032830,4
2020.04.13,삼성화재,'000810,4
2020.04.13,현대해상,'001450,4
2020.04.13,DB손해보험,'005830,4
2020.04.13,삼성엔지니어링,'028050,4
2020.04.13,POSCO,'005490,4
2020.04.13,카카오,'035720,4
2020.04.13,메디톡스,'086900,4
2020.04.10,LG이노텍,'011070,4
2020.04.10,신세계푸드,'031440,4
2020.04.10,클리오,'237880,4
2020.04.10,유한양행,'000100,4
2020.04.10,테크윙,'089030,4
2020.04.10,금호석유,'011780,4
2020.04.09,지어소프트,'051160,4
2020.04.09,대림산업,'000210,4
2020.04.09,한샘,'009240,4
2020.04.09,유한양행,'000100,4
2020.04.09,녹십자,'006280,4
2020.04.09,HSD엔진,'082740,4
2020.04.09,에코마케팅,'230360,4
2020.04.09,스튜디오드래곤,'253450,4
2020.04.09,고려아연,'010130,4
2020.04.09,덕산네오룩스,'213420,4
2020.04.09,동아에스티,'170900,4
2020.04.09,디오,'039840,4
2020.04.08,고려아연,'010130,4
2020.04.08,셀트리온헬스케어,'091990,4
2020.04.17,한전KPS,'051600,4
2020.04.17,이노션,'214320,4
2020.04.17,강원랜드,'035250,4
2020.04.17,풍산,'103140,4
2020.04.17,LG유플러스,'032640,4
2020.04.17,한화솔루션,'009830,4
2020.04.16,현대모비스,'012330,4
2020.04.16,현대차,'005380,4
2020.04.16,신세계인터내셔날,'031430,4
2020.04.16,기아차,'000270,4
2020.04.16,KT,'030200,4
2020.04.16,오리온,'271560,4
2020.04.16,종근당,'185750,4
2020.04.14,코웰패션,'033290,4
2020.04.14,F&amp;F,'007700,4
2020.04.14,SK텔레콤,'017670,4
2020.04.14,KT,'030200,4
2020.04.14,한국전력,'015760,4
2020.04.14,BNK금융지주,'138930,4
2020.04.14,파라다이스,'034230,4
2020.04.14,GKL,'114090,4
2020.04.14,현대중공업지주,'267250,4
2020.04.14,대웅제약,'069620,4
2020.04.14,유한양행,'000100,4
2020.04.13,넷마블,'251270,4
2020.04.13,더블유게임즈,'192080,4
2020.04.13,삼성바이오로직스,'207940,4
2020.04.13,동양생명,'082640,4
2020.04.13,미래에셋생명,'085620,4
2020.04.23,이노와이어리스,'073490,4
2020.04.23,롯데칠성,'005300,4
2020.04.23,로보티즈,'108490,4
2020.04.23,팬오션,'028670,4
2020.04.22,마니커에프앤지,'195500,4
2020.04.22,쌍용양회,'003410,4
2020.04.22,롯데푸드,'002270,4
2020.04.22,브이티지엠피,'018290,4
2020.04.22,인크로스,'216050,4
2020.04.21,라파스,'214260,4
2020.04.21,SKC코오롱PI,'178920,4
2020.04.21,SKC코오롱PI,'178920,4
2020.04.21,심텍,'222800,4
2020.04.21,기업은행,'024110,4
2020.04.21,메디톡스,'086900,4
2020.04.20,케이엔제이,'272110,4
2020.04.20,풍산,'103140,4
2020.04.20,기업은행,'024110,4
2020.04.20,HSD엔진,'082740,4
2020.04.20,티씨케이,'064760,4
2020.04.17,한진,'002320,4
2020.04.17,삼성엔지니어링,'028050,4
2020.04.17,동원산업,'006040,4
2020.04.17,해성디에스,'195870,4
2020.04.27,신한지주,'055550,4
2020.04.27,POSCO,'005490,4
2020.04.27,현대모비스,'012330,4
2020.04.27,LS ELECTRIC,'010120,4
2020.04.27,기아차,'000270,4
2020.04.27,하나금융지주,'086790,4
2020.04.27,현대건설,'000720,4
2020.04.27,한샘,'009240,4
2020.04.27,제넥신,'095700,4
2020.04.24,LG생활건강,'051900,4
2020.04.24,NAVER,'035420,4
2020.04.24,현대글로비스,'086280,4
2020.04.24,현대차,'005380,4
2020.04.24,포스코케미칼,'003670,4
2020.04.24,포스코인터내셔널,'047050,4
2020.04.24,NAVER,'035420,4
2020.04.24,LG상사,'001120,4
2020.04.24,LG디스플레이,'034220,4
2020.04.24,KB금융,'105560,4
2020.04.24,현대차,'005380,4
2020.04.24,현대글로비스,'086280,4
2020.04.24,LG헬로비전,'037560,4
2020.04.24,KB금융,'105560,4
2020.04.24,포스코케미칼,'003670,4
2020.04.24,NAVER,'035420,4
2020.04.24,SK하이닉스,'000660,4
2020.04.24,LG화학,'051910,4
2020.05.04,현대상사,'011760,4
2020.05.04,효성화학,'298000,4
2020.05.04,효성티앤씨,'298020,4
2020.05.04,유한양행,'000100,4
2020.05.04,녹십자,'006280,4
2020.05.04,대림산업,'000210,4
2020.05.04,종근당,'185750,4
2020.05.04,LG전자,'066570,4
2020.05.04,녹십자,'006280,4
2020.05.04,삼성SDI,'006400,4
2020.04.29,LG화학,'051910,5
2020.04.28,LG디스플레이,'034220,4
2020.04.27,POSCO,'005490,4
2020.04.27,보령제약,'003850,4
2020.04.27,호텔신라,'008770,4
2020.04.27,하나금융지주,'086790,4
2020.04.27,신한지주,'055550,4
2020.04.27,LS ELECTRIC,'010120,4
2020.04.27,현대제철,'004020,4
2020.04.27,POSCO,'005490,4
2020.04.27,현대위아,'011210,4
2020.05.08,BGF리테일,'282330,4
2020.05.08,카카오,'035720,4
2020.05.07,지엔씨에너지,'119850,4
2020.05.07,NAVER,'035420,4
2020.05.07,더블유게임즈,'192080,4
2020.05.07,동아에스티,'170900,4
2020.05.07,유한양행,'000100,4
2020.05.07,SK이노베이션,'096770,4
2020.05.07,더블유게임즈,'192080,4
2020.05.07,오리온,'271560,4
2020.05.07,두산퓨얼셀,'336260,4
2020.05.07,동원F&amp;B,'049770,4
2020.05.07,더블유게임즈,'192080,4
2020.05.07,삼성전자,'005930,4
2020.05.07,세아베스틸,'001430,4
2020.05.07,SK이노베이션,'096770,4
2020.05.07,세아베스틸,'001430,4
2020.05.07,하나투어,'039130,4
2020.05.07,모두투어,'080160,4
2020.05.07,오리온,'271560,4
2020.05.07,SK이노베이션,'096770,4
2020.05.04,삼성SDI,'006400,4
2020.05.04,삼성전자,'005930,4
2020.05.04,GS건설,'006360,4
2020.05.04,대림산업,'000210,4
2020.05.11,비에이치,'090460,4
2020.05.11,GKL,'114090,4
2020.05.11,제이콘텐트리,'036420,4
2020.05.11,제주항공,'089590,4
2020.05.11,케이엠더블유,'032500,4
2020.05.11,금호석유,'011780,4
2020.05.11,SK가스,'018670,4
2020.05.11,셀트리온,'068270,4
2020.05.11,셀트리온,'068270,4
2020.05.11,LG유플러스,'032640,4
2020.05.11,GKL,'114090,4
2020.05.08,원익IPS,'240810,4
2020.05.08,두산솔루스,'336370,4
2020.05.08,SKC,'011790,4
2020.05.08,스튜디오드래곤,'253450,4
2020.05.08,카카오,'035720,4
2020.05.08,한국타이어앤테크놀로지,'161390,4
2020.05.08,덕산네오룩스,'213420,4
2020.05.08,DGB금융지주,'139130,4
2020.05.08,CJ ENM,'035760,4
2020.05.08,DGB금융지주,'139130,4
2020.05.08,SBI핀테크솔루션즈,'950110,4
2020.05.08,SK텔레콤,'017670,4
2020.05.08,SKC,'011790,4
2020.05.08,덕산네오룩스,'213420,4
2020.05.08,현대백화점,'069960,4
2020.05.13,한화에어로스페이스,'012450,4
2020.05.13,이수페타시스,'007660,4
2020.05.13,신세계,'004170,4
2020.05.13,파라다이스,'034230,4
2020.05.13,강원랜드,'035250,4
2020.05.13,엔씨소프트,'036570,4
2020.05.12,롯데손해보험,'000400,4
2020.05.12,현대리바트,'079430,4
2020.05.12,베스파,'299910,4
2020.05.12,CJ CGV,'079160,3
2020.05.11,셀트리온,'068270,4
2020.05.11,비에이치,'090460,4
2020.05.11,동아쏘시오홀딩스,'000640,4
2020.05.11,NHN,'181710,4
2020.05.11,LG유플러스,'032640,4
2020.05.11,스카이라이프,'053210,4
2020.05.11,만도,'204320,4
2020.05.11,NHN,'181710,4
2020.05.11,LG헬로비전,'037560,3
2020.05.11,LG유플러스,'032640,4
2020.05.11,GKL,'114090,4
2020.05.11,F&amp;F,'007700,4
2020.05.11,제이콘텐트리,'036420,4
2020.05.11,한국타이어앤테크놀로지,'161390,3
2020.05.11,한섬,'020000,4
2020.05.14,와이지엔터테인먼트,'122870,4
2020.05.14,팬오션,'028670,4
2020.05.14,한국가스공사,'036460,4
2020.05.14,한전KPS,'051600,4
2020.05.14,한온시스템,'018880,4
2020.05.14,씨젠,'096530,4
2020.05.14,이마트,'139480,4
2020.05.14,오션브릿지,'241790,4
2020.05.14,KT,'030200,4
2020.05.14,KT&amp;G,'033780,4
2020.05.14,CJ프레시웨이,'051500,4
2020.05.14,한국가스공사,'036460,4
2020.05.14,펄어비스,'263750,4
2020.05.14,넷마블,'251270,2
2020.05.13,신세계인터내셔날,'031430,4
2020.05.13,신세계,'004170,4
2020.05.13,메리츠증권,'008560,4
2020.05.13,AP시스템,'265520,4
2020.05.13,테스,'095610,4
2020.05.13,파라다이스,'034230,4
2020.05.13,엔씨소프트,'036570,4
2020.05.13,지역난방공사,'071320,4
2020.05.13,강원랜드,'035250,4
2020.05.13,한화솔루션,'009830,4
2020.05.13,AP시스템,'265520,4
2020.05.15,롯데하이마트,'071840,4
2020.05.15,삼성화재,'000810,4
2020.05.15,미래에셋생명,'085620,4
2020.05.15,한화생명,'088350,3
2020.05.15,코스맥스,'192820,4
2020.05.15,에코마케팅,'230360,4
2020.05.15,에스에프에이,'056190,4
2020.05.15,리노공업,'058470,4
2020.05.15,JYP Ent.,'035900,4
2020.05.15,힘스,'238490,4
2020.05.15,코스맥스,'192820,4
2020.05.15,한미약품,'128940,4
2020.05.15,한미약품,'128940,4
2020.05.15,삼양식품,'003230,4
2020.05.15,CJ제일제당,'097950,4
2020.05.15,다나와,'119860,4
2020.05.14,KT,'030200,4
2020.05.14,넷마블,'251270,4
2020.05.14,아이씨디,'040910,4
2020.05.14,테스,'095610,4
2020.05.14,팬오션,'028670,4
2020.05.14,씨젠,'096530,4
2020.05.14,이마트,'139480,3
2020.05.14,LIG넥스원,'079550,4
2020.05.14,펄어비스,'263750,3
2020.05.14,컴투스,'078340,4
2020.05.14,와이지엔터테인먼트,'122870,4
2020.05.18,DB손해보험,'005830,4
2020.05.18,에스엠,'041510,4
2020.05.18,SBS,'034120,4
2020.05.18,넥센타이어,'002350,4
2020.05.18,대한항공,'003490,4
2020.05.18,태영건설,'009410,4
2020.05.18,메디톡스,'086900,4
2020.05.18,셀트리온헬스케어,'091990,4
2020.05.18,하이트진로,'000080,4
2020.05.18,셀트리온헬스케어,'091990,4
2020.05.18,파크시스템스,'140860,4
2020.05.18,LS,'006260,4
2020.05.18,브이티지엠피,'018290,4
2020.05.18,한국전력,'015760,4
2020.05.18,이오테크닉스,'039030,4
2020.05.15,롯데쇼핑,'023530,4
2020.05.15,현대해상,'001450,4
2020.05.20,넥센타이어,'002350,4
2020.05.20,세틀뱅크,'234340,4
2020.05.20,한국테크놀로지그룹,'000240,4
2020.05.20,한국바이오젠,'318000,4
2020.05.20,레이크머티리얼즈,'281740,4
2020.05.20,테스나,'131970,4
2020.05.20,대우조선해양,'042660,4
2020.05.20,DB하이텍,'000990,4
2020.05.20,KT,'030200,4
2020.05.19,SK,'034730,4
2020.05.19,금화피에스시,'036190,4
2020.05.19,한라홀딩스,'060980,4
2020.05.19,SK텔레콤,'017670,4
2020.05.19,하나머티리얼즈,'166090,4
2020.05.18,한국금융지주,'071050,4
2020.05.18,삼성생명,'032830,4
2020.05.18,삼성증권,'016360,4
2020.05.18,농심,'004370,4
2020.05.18,CJ제일제당,'097950,4
2020.05.18,테크윙,'089030,4
2020.05.18,연우,'115960,4
2020.05.18,한화,'000880,4
2020.05.18,CJ,'001040,4
2020.05.18,SK,'034730,4
2020.05.18,키움증권,'039490,4
2020.05.18,하이트진로,'000080,4
2020.05.18,넥센타이어,'002350,4
2020.05.18,동화기업,'025900,4
2020.05.25,대우건설,'047040,4
2020.05.25,삼성엔지니어링,'028050,4
2020.05.25,현대건설,'000720,4
2020.05.25,현대해상,'001450,4
2020.05.25,실리콘웍스,'108320,4
2020.05.25,피에스케이,'319660,4
2020.05.22,원익IPS,'240810,4
2020.05.22,제이앤티씨,'204270,4
2020.05.22,아이티엠반도체,'084850,4
2020.05.22,이지웰,'090850,4
2020.05.22,카카오,'035720,4
2020.05.22,한국철강,'104700,4
2020.05.22,삼천리,'004690,4
2020.05.22,에스엘,'005850,2
2020.05.22,네오크레마,'311390,4
2020.05.22,코웰패션,'033290,4
2020.05.21,클래시스,'214150,4
2020.05.21,NAVER,'035420,4
2020.05.21,카카오,'035720,4
2020.05.21,로보티즈,'108490,4
2020.05.21,카카오,'035720,4
2020.05.21,한국철강,'104700,4
2020.05.21,효성화학,'298000,4
2020.05.21,슈피겐코리아,'192440,4
2020.05.21,카페24,'042000,4
2020.05.20,케이엠,'083550,4
2020.05.28,KB금융,'105560,4
2020.05.28,다산네트웍스,'039560,4
2020.05.28,현대미포조선,'010620,4
2020.05.27,한양증권,'001750,4
2020.05.27,현대미포조선,'010620,4
2020.05.27,KB금융,'105560,4
2020.05.27,콜마비앤에이치,'200130,4
2020.05.26,CJ프레시웨이,'051500,4
2020.05.26,신세계인터내셔날,'031430,4
2020.05.26,콜마비앤에이치,'200130,4
2020.05.26,한국테크놀로지그룹,'000240,4
2020.05.26,더블유게임즈,'192080,4
2020.05.26,신한알파리츠,'293940,4
2020.05.26,HSD엔진,'082740,4
2020.05.25,GS리테일,'007070,4
2020.05.25,한화,'000880,4
2020.06.03,풍산,'103140,4
2020.06.03,고려아연,'010130,4
2020.06.03,POSCO,'005490,4
2020.06.03,현대제철,'004020,4
2020.06.03,씨젠,'096530,4
2020.06.03,대우조선해양,'042660,4
2020.06.03,BNK금융지주,'138930,4
2020.06.03,KT,'030200,4
2020.06.02,HSD엔진,'082740,4
2020.06.02,제이콘텐트리,'036420,4
2020.06.02,SK텔레콤,'017670,4
2020.06.02,대우조선해양,'042660,4
2020.06.01,SK하이닉스,'000660,4
2020.06.01,대한항공,'003490,3
2020.06.01,메리츠증권,'008560,4
2020.06.01,미래에셋대우,'006800,4
2020.06.01,삼성증권,'016360,4
2020.06.01,키움증권,'039490,4
2020.06.01,한국금융지주,'071050,4
2020.06.01,NH투자증권,'005940,4
2020.06.01,KT&amp;G,'033780,4
2020.06.01,제넥신,'095700,4
2020.05.29,코오롱인더,'120110,4
2020.06.08,코스맥스,'192820,4
2020.06.08,네오팜,'092730,4
2020.06.08,티씨케이,'064760,4
2020.06.08,브릿지바이오테라퓨틱스,'288330,4
2020.06.05,GS건설,'006360,4
2020.06.05,에프엔씨엔터,'173940,4
2020.06.05,LG전자,'066570,4
2020.06.05,SBS,'034120,4
2020.06.04,더블유게임즈,'192080,4
2020.06.04,카페24,'042000,4
2020.06.04,코리아센터,'290510,4
2020.06.04,고영,'098460,4
2020.06.04,LG유플러스,'032640,4
2020.06.04,삼성전자,'005930,4
2020.06.04,SK하이닉스,'000660,4
2020.06.04,롯데케미칼,'011170,4
2020.06.04,대한유화,'006650,4
2020.06.04,금호석유,'011780,4
2020.06.04,LG화학,'051910,4
2020.06.04,파라다이스,'034230,4
2020.06.03,현대리바트,'079430,4
2020.06.03,대우건설,'047040,4
2020.06.12,로보티즈,'108490,4
2020.06.12,대한해운,'005880,4
2020.06.11,삼성중공업,'010140,4
2020.06.11,농심,'004370,4
2020.06.11,SK,'034730,4
2020.06.10,KT,'030200,4
2020.06.10,LG유플러스,'032640,4
2020.06.10,SK텔레콤,'017670,4
2020.06.10,LG디스플레이,'034220,4
2020.06.10,현대미포조선,'010620,4
2020.06.10,HSD엔진,'082740,4
2020.06.10,케이엠더블유,'032500,4
2020.06.10,LG이노텍,'011070,4
2020.06.09,삼화콘덴서,'001820,4
2020.06.09,대우조선해양,'042660,4
2020.06.09,다산네트웍스,'039560,4
2020.06.09,에코마케팅,'230360,4
2020.06.09,KT&amp;G,'033780,4
2020.06.09,LG전자,'066570,4
2020.06.08,한섬,'020000,4
2020.06.08,LG생활건강,'051900,4
2020.06.08,코스메카코리아,'241710,4
2020.06.18,HSD엔진,'082740,4
2020.06.18,RFHIC,'218410,4
2020.06.17,대상,'001680,4
2020.06.17,현대제철,'004020,4
2020.06.17,롯데하이마트,'071840,4
2020.06.17,쏠리드,'050890,4
2020.06.16,삼성전자,'005930,4
2020.06.16,이노션,'214320,4
2020.06.16,대한유화,'006650,3
2020.06.16,금호석유,'011780,4
2020.06.15,DB손해보험,'005830,4
2020.06.15,현대해상,'001450,4
2020.06.15,한화생명,'088350,3
2020.06.15,삼성생명,'032830,4
2020.06.15,미래에셋생명,'085620,4
2020.06.15,동양생명,'082640,4
2020.06.15,SK,'034730,4
2020.06.15,CJ제일제당,'097950,4
2020.06.15,만도,'204320,4
2020.06.12,셀트리온,'068270,4
2020.06.12,스튜디오드래곤,'253450,4
2020.06.24,덕산네오룩스,'213420,4
2020.06.24,NAVER,'035420,4
2020.06.23,대우조선해양,'042660,4
2020.06.23,현대건설,'000720,4
2020.06.23,LG화학,'051910,4
2020.06.22,카카오,'035720,4
2020.06.22,NAVER,'035420,4
2020.06.22,엔씨소프트,'036570,4
2020.06.22,더블유게임즈,'192080,4
2020.06.22,SK머티리얼즈,'036490,4
2020.06.22,삼양식품,'003230,4
2020.06.19,와이솔,'122990,4
2020.06.19,쌍용양회,'003410,4
2020.06.19,삼성SDI,'006400,4
2020.06.18,이마트,'139480,4
2020.06.29,삼성에스디에스,'018260,4
2020.06.29,원익머트리얼즈,'104830,4
2020.06.29,컴투스,'078340,4
2020.06.26,LG디스플레이,'034220,4
2020.06.26,현대홈쇼핑,'057050,4
2020.06.26,SKC,'011790,4
2020.06.26,LG화학,'051910,4
2020.06.26,KB금융,'105560,4
2020.06.26,풍산,'103140,4
2020.06.26,위메이드,'112040,4
2020.06.25,일진머티리얼즈,'020150,4
2020.06.25,대상,'001680,4
2020.06.25,HSD엔진,'082740,4
2020.06.25,동원산업,'006040,4
2020.06.25,동원F&amp;B,'049770,4
2020.06.25,일진머티리얼즈,'020150,4
2020.06.25,SK텔레콤,'017670,4
2020.06.25,SKC,'011790,4
2020.06.25,하이트진로,'000080,4
2020.06.24,LG,'003550,4
2020.07.02,현대건설,'000720,4
2020.07.02,GS건설,'006360,4
2020.07.02,풍산,'103140,4
2020.07.02,고려아연,'010130,4
2020.07.02,신한지주,'055550,4
2020.07.01,메지온,'140410,4
2020.07.01,NHN,'181710,4
2020.07.01,LG디스플레이,'034220,4
2020.07.01,우리금융지주,'316140,4
2020.07.01,스튜디오드래곤,'253450,4
2020.07.01,팬오션,'028670,4
2020.06.30,LS,'006260,4
2020.06.30,휴온스,'243070,4
2020.06.30,엔씨소프트,'036570,4
2020.06.30,POSCO,'005490,4
2020.06.30,현대제철,'004020,4
2020.06.30,하나금융지주,'086790,4
2020.06.30,LG상사,'001120,4
2020.06.30,와이지엔터테인먼트,'122870,4
2020.07.07,대우조선해양,'042660,4
2020.07.07,AP시스템,'265520,4
2020.07.06,F&amp;F,'007700,4
2020.07.06,LG생활건강,'051900,4
2020.07.06,동화기업,'025900,4
2020.07.06,신세계인터내셔날,'031430,4
2020.07.06,아모레퍼시픽,'090430,4
2020.07.06,에코프로비엠,'247540,4
2020.07.06,SK,'034730,4
2020.07.06,한국금융지주,'071050,4
2020.07.06,키움증권,'039490,4
2020.07.06,삼성증권,'016360,4
2020.07.06,미래에셋대우,'006800,4
2020.07.06,메리츠증권,'008560,4
2020.07.06,아프리카TV,'067160,4
2020.07.06,노바렉스,'194700,4
2020.07.06,삼성전기,'009150,4
2020.07.03,팬오션,'028670,4
2020.07.03,오뚜기,'007310,4
2020.07.03,농심,'004370,4
2020.07.03,삼성에스디에스,'018260,3
2020.07.03,JYP Ent.,'035900,4
2020.07.03,지역난방공사,'071320,4
2020.07.03,현대백화점,'069960,4
2020.07.03,녹십자,'006280,4
2020.07.09,모두투어,'080160,4
2020.07.09,한샘,'009240,4
2020.07.09,현대차,'005380,4
2020.07.09,이노션,'214320,4
2020.07.09,기업은행,'024110,3
2020.07.09,에스엠,'041510,4
2020.07.09,해성디에스,'195870,4
2020.07.09,유한양행,'000100,4
2020.07.09,종근당,'185750,4
2020.07.08,삼성전자,'005930,4
2020.07.08,한국전력,'015760,4
2020.07.08,씨젠,'096530,4
2020.07.08,한미약품,'128940,4
2020.07.08,LG전자,'066570,4
2020.07.08,포스코인터내셔널,'047050,4
2020.07.07,LG유플러스,'032640,4
2020.07.07,KT,'030200,4
2020.07.07,한섬,'020000,4
